# Extracted packages (≤ 50 MB)
# Format: disc/package_name  compressed_size_MB  status

2/libfile-which-perl  0  extracted
2/libfont-afm-perl  0  extracted
2/libfontenc  .3  extracted
2/libfont-ttf-perl  .2  extracted
2/libftdi1  .1  extracted
2/libgc  1.1  extracted
2/libgcrypt20  3.1  extracted
2/libgd2  2.9  extracted
2/libgd-graph-perl  .1  extracted
2/libgd-perl  .2  extracted
2/libgd-text-perl  0  extracted
2/libgitlab-api-v4-perl  0  extracted
2/libgit-wrapper-perl  0  extracted
2/libglib-perl  .2  extracted
2/libglu  .6  extracted
2/libglvnd  .8  extracted
2/libgphoto2  5.9  extracted
2/libgtk3-perl  0  extracted
2/libhash-fieldhash-perl  0  extracted
2/libhtml-format-perl  0  extracted
2/libhtml-form-perl  0  extracted
2/libhtml-html5-entities-perl  0  extracted
2/libhtml-parser-perl  .1  extracted
2/libhtml-tagset-perl  0  extracted
2/libhtml-template-perl  0  extracted
2/libhtml-tree-perl  .1  extracted
2/libhttp-cookies-perl  0  extracted
2/libhttp-daemon-perl  0  extracted
2/libhttp-date-perl  0  extracted
2/libhttp-message-perl  0  extracted
2/libhttp-negotiate-perl  0  extracted
2/libhttp-tiny-multipart-perl  0  extracted
2/libiberty  1.1  extracted
2/libice  .4  extracted
2/libidn2  2.0  extracted
2/libidn  2.5  extracted
2/libiec61883  .3  extracted
2/libieee1284  .4  extracted
2/libimobiledevice  .2  extracted
2/libimport-into-perl  0  extracted
2/libinih  0  extracted
2/libinput  .9  extracted
2/libintl-perl  .4  extracted
2/libio-html-perl  0  extracted
2/libio-interactive-perl  0  extracted
2/libio-multiplex-perl  0  extracted
2/libio-prompter-perl  0  extracted
2/libio-prompt-tiny-perl  0  extracted
2/libio-pty-perl  0  extracted
2/libio-socket-inet6-perl  0  extracted
2/libio-socket-ssl-perl  .2  extracted
2/libio-string-perl  0  extracted
2/libipc-run3-perl  0  extracted
2/libipc-run-perl  .1  extracted
2/libipc-signal-perl  0  extracted
2/libipc-system-simple-perl  0  extracted
2/libiterator-perl  0  extracted
2/libiterator-util-perl  0  extracted
2/libjpeg8-empty  0  extracted
2/libjpeg-turbo  2.1  extracted
2/libjsoncpp  .2  extracted
2/libjson-maybexs-perl  0  extracted
2/libjson-perl  0  extracted
2/libksba  .6  extracted
2/liblist-compare-perl  0  extracted
2/liblist-moreutils-perl  .1  extracted
2/liblist-moreutils-xs-perl  .1  extracted
2/liblist-someutils-perl  0  extracted
2/liblist-utilsby-perl  0  extracted
2/liblocale-gettext-perl  0  extracted
2/liblockfile  0  extracted
2/liblog-any-adapter-screen-perl  0  extracted
2/liblog-any-perl  0  extracted
2/liblwp-mediatypes-perl  0  extracted
2/liblwp-protocol-https-perl  0  extracted
2/libmail-authenticationresults-perl  0  extracted
2/libmail-dkim-perl  .1  extracted
2/libmail-sendmail-perl  0  extracted
2/libmailtools-perl  0  extracted
2/libmath-base85-perl  0  extracted
2/libmaxminddb  .2  extracted
2/libmd  .2  extracted
2/libmime-lite-perl  0  extracted
2/libmime-tools-perl  .4  extracted
2/libmime-types-perl  0  extracted
2/libmnl  .2  extracted
2/libmodule-find-perl  0  extracted
2/libmodule-implementation-perl  0  extracted
2/libmodule-runtime-perl  0  extracted
2/libmodule-scandeps-perl  0  extracted
2/libmoo-perl  .1  extracted
2/libmoox-aliases-perl  0  extracted
2/libmoox-struct-perl  0  extracted
2/libmtp  .8  extracted
2/libnamespace-autoclean-perl  0  extracted
2/libnamespace-clean-perl  0  extracted
2/libndp  0  extracted
2/libnet-cidr-perl  0  extracted
2/libnet-dns-perl  .2  extracted
2/libnet-domain-tld-perl  0  extracted
2/libnetfilter-conntrack  .3  extracted
2/libnet-http-perl  0  extracted
2/libnet-ip-perl  0  extracted
2/libnet-ipv6addr-perl  0  extracted
2/libnet-ldap-perl  .2  extracted
2/libnet-netmask-perl  0  extracted
2/libnet-server-perl  .1  extracted
2/libnet-smtp-ssl-perl  0  extracted
2/libnet-snmp-perl  0  extracted
2/libnet-ssleay-perl  .5  extracted
2/libnet-xwhois-perl  0  extracted
2/libnfnetlink  .3  extracted
2/libnfs  .2  extracted
2/libnftnl  .3  extracted
2/libnl3  .9  extracted
2/libnsl  .3  extracted
2/libnss-nis  .2  extracted
2/libnss-nisplus  .2  extracted
2/libnumber-compare-perl  0  extracted
2/libphonenumber  10.6  extracted
2/libtool  .9  extracted
2/libxcrypt  .3  extracted
2/lame  1.4  extracted
2/language-pack-af-base  1.0  extracted
2/language-pack-af  0  extracted
2/language-pack-am-base  .3  extracted
2/language-pack-am  0  extracted
2/language-pack-an-base  0  extracted
2/language-pack-an  0  extracted
2/language-pack-ar-base  .4  extracted
2/language-pack-ar  0  extracted
2/language-pack-as-base  .1  extracted
2/language-pack-as  0  extracted
2/language-pack-ast-base  1.5  extracted
2/language-pack-ast  0  extracted
2/language-pack-az-base  .2  extracted
2/language-pack-az  0  extracted
2/language-pack-be-base  1.7  extracted
2/language-pack-be  0  extracted
2/language-pack-bg-base  1.4  extracted
2/language-pack-bg  0  extracted
2/language-pack-bn-base  .5  extracted
2/language-pack-bn  0  extracted
2/language-pack-br-base  .4  extracted
2/language-pack-br  0  extracted
2/language-pack-bs-base  3.1  extracted
2/language-pack-bs  0  extracted
2/language-pack-ca-base  2.6  extracted
2/language-pack-ca  0  extracted
2/language-pack-ckb-base  .2  extracted
2/language-pack-ckb  0  extracted
2/language-pack-crh-base  .1  extracted
2/language-pack-crh  0  extracted
2/language-pack-cs-base  2.1  extracted
2/language-pack-cs  0  extracted
2/language-pack-cy-base  .1  extracted
2/language-pack-cy  0  extracted
2/language-pack-da-base  1.9  extracted
2/language-pack-da  0  extracted
2/language-pack-de-base  3.7  extracted
2/language-pack-de  0  extracted
2/language-pack-dz-base  .1  extracted
2/language-pack-dz  0  extracted
2/language-pack-el-base  2.0  extracted
2/language-pack-el  0  extracted
2/language-pack-en-base  1.6  extracted
2/language-pack-en  0  extracted
2/language-pack-eo-base  1.0  extracted
2/language-pack-eo  0  extracted
2/language-pack-es-base  3.5  extracted
2/language-pack-es  0  extracted
2/language-pack-et-base  .8  extracted
2/language-pack-et  0  extracted
2/language-pack-eu-base  .9  extracted
2/language-pack-eu  0  extracted
2/language-pack-fa-base  .1  extracted
2/language-pack-fa  0  extracted
2/language-pack-fi-base  2.1  extracted
2/language-pack-fi  0  extracted
2/language-pack-fr-base  3.5  extracted
2/language-pack-fr  0  extracted
2/language-pack-fur-base  .1  extracted
2/language-pack-fur  0  extracted
2/language-pack-ga-base  .4  extracted
2/language-pack-ga  0  extracted
2/language-pack-gd-base  .2  extracted
2/language-pack-gd  0  extracted
2/language-pack-gl-base  2.4  extracted
2/language-pack-gl  0  extracted
2/language-pack-gnome-af-base  1.2  extracted
2/language-pack-gnome-af  0  extracted
2/language-pack-gnome-am-base  .8  extracted
2/language-pack-gnome-am  0  extracted
2/language-pack-gnome-an-base  .7  extracted
2/language-pack-gnome-an  0  extracted
2/language-pack-gnome-ar-base  1.4  extracted
2/language-pack-gnome-ar  0  extracted
2/language-pack-gnome-as-base  .9  extracted
2/language-pack-gnome-as  0  extracted
2/language-pack-gnome-ast-base  1.2  extracted
2/language-pack-gnome-ast  0  extracted
2/language-pack-gnome-az-base  .8  extracted
2/language-pack-gnome-az  0  extracted
2/language-pack-gnome-be-base  1.9  extracted
2/language-pack-gnome-be  0  extracted
2/language-pack-gnome-bg-base  1.5  extracted
2/language-pack-gnome-bg  0  extracted
2/language-pack-gnome-bn-base  1.0  extracted
2/language-pack-gnome-bn  0  extracted
2/language-pack-gnome-br-base  .8  extracted
2/language-pack-gnome-br  0  extracted
2/language-pack-gnome-bs-base  1.5  extracted
2/language-pack-gnome-bs  0  extracted
2/language-pack-gnome-ca-base  3.4  extracted
2/language-pack-gnome-ca  0  extracted
2/language-pack-gnome-ckb-base  .7  extracted
2/language-pack-gnome-ckb  0  extracted
2/language-pack-gnome-crh-base  .4  extracted
2/language-pack-gnome-crh  0  extracted
2/language-pack-gnome-cs-base  2.5  extracted
2/language-pack-gnome-cs  0  extracted
2/language-pack-gnome-cy-base  .8  extracted
2/language-pack-gnome-cy  0  extracted
2/language-pack-gnome-da-base  2.0  extracted
2/language-pack-gnome-da  0  extracted
2/language-pack-gnome-de-base  3.4  extracted
2/language-pack-gnome-de  0  extracted
2/language-pack-gnome-dz-base  .9  extracted
2/language-pack-gnome-dz  0  extracted
2/language-pack-gnome-el-base  2.8  extracted
2/language-pack-gnome-el  0  extracted
2/language-pack-gnome-en-base  1.1  extracted
2/language-pack-gnome-en  0  extracted
2/language-pack-gnome-eo-base  1.4  extracted
2/language-pack-gnome-eo  0  extracted
2/language-pack-gnome-es-base  2.9  extracted
2/language-pack-gnome-es  0  extracted
2/language-pack-gnome-et-base  1.2  extracted
2/language-pack-gnome-et  0  extracted
2/language-pack-gnome-eu-base  1.9  extracted
2/language-pack-gnome-eu  0  extracted
2/language-pack-gnome-fa-base  1.2  extracted
2/language-pack-gnome-fa  0  extracted
2/language-pack-gnome-fi-base  1.7  extracted
2/language-pack-gnome-fi  0  extracted
2/language-pack-gnome-fr-base  3.9  extracted
2/language-pack-gnome-fr  0  extracted
2/language-pack-gnome-fur-base  1.1  extracted
2/language-pack-gnome-fur  0  extracted
2/language-pack-gnome-ga-base  .9  extracted
2/language-pack-gnome-ga  0  extracted
2/language-pack-gnome-gd-base  .8  extracted
2/language-pack-gnome-gd  0  extracted
2/language-pack-gnome-gl-base  1.9  extracted
2/language-pack-gnome-gl  0  extracted
2/language-pack-gnome-gu-base  1.1  extracted
2/language-pack-gnome-gu  0  extracted
2/language-pack-gnome-he-base  1.4  extracted
2/language-pack-gnome-he  0  extracted
2/language-pack-gnome-hi-base  1.3  extracted
2/language-pack-gnome-hi  0  extracted
2/language-pack-gnome-hr-base  1.9  extracted
2/language-pack-gnome-hr  0  extracted
2/language-pack-gnome-hu-base  2.1  extracted
2/language-pack-gnome-hu  0  extracted
2/language-pack-gnome-ia-base  .7  extracted
2/language-pack-gnome-ia  0  extracted
2/language-pack-gnome-id-base  1.8  extracted
2/language-pack-gnome-id  0  extracted
2/language-pack-gnome-is-base  1.1  extracted
2/language-pack-gnome-is  0  extracted
2/language-pack-gnome-it-base  2.0  extracted
2/language-pack-gnome-it  0  extracted
2/language-pack-gnome-ja-base  1.8  extracted
2/language-pack-gnome-ja  0  extracted
2/language-pack-gnome-ka-base  1.0  extracted
2/language-pack-gnome-kab-base  .8  extracted
2/language-pack-gnome-kab  0  extracted
2/language-pack-gnome-ka  0  extracted
2/language-pack-gnome-kk-base  1.1  extracted
2/language-pack-gnome-kk  0  extracted
2/language-pack-gnome-km-base  1.2  extracted
2/language-pack-gnome-km  0  extracted
2/language-pack-gnome-kn-base  1.2  extracted
2/language-pack-gnome-kn  0  extracted
2/language-pack-gnome-ko-base  1.8  extracted
2/language-pack-gnome-ko  0  extracted
2/language-pack-gnome-ku-base  .9  extracted
2/language-pack-gnome-ku  0  extracted
2/language-pack-gnome-lt-base  1.6  extracted
2/language-pack-gnome-lt  0  extracted
2/language-pack-gnome-lv-base  1.7  extracted
2/language-pack-gnome-lv  0  extracted
2/language-pack-gnome-mk-base  1.1  extracted
2/language-pack-gnome-mk  0  extracted
2/language-pack-gnome-ml-base  1.3  extracted
2/language-pack-gnome-ml  0  extracted
2/language-pack-gnome-mr-base  1.3  extracted
2/language-pack-gnome-mr  0  extracted
2/language-pack-gnome-ms-base  1.5  extracted
2/language-pack-gnome-ms  0  extracted
2/language-pack-gnome-my-base  1.1  extracted
2/language-pack-gnome-my  0  extracted
2/language-pack-gnome-nb-base  1.5  extracted
2/language-pack-gnome-nb  0  extracted
2/language-pack-gnome-nds-base  .6  extracted
2/language-pack-gnome-nds  0  extracted
2/language-pack-gnome-ne-base  1.3  extracted
2/language-pack-gnome-ne  0  extracted
2/language-pack-gnome-nl-base  1.7  extracted
2/language-pack-gnome-nl  0  extracted
2/language-pack-gnome-nn-base  1.0  extracted
2/language-pack-gnome-nn  0  extracted
2/language-pack-gnome-oc-base  1.8  extracted
2/language-pack-gnome-oc  0  extracted
2/language-pack-gnome-or-base  1.1  extracted
2/language-pack-gnome-or  0  extracted
2/language-pack-gnome-pa-base  1.4  extracted
2/language-pack-gnome-pa  0  extracted
2/language-pack-gnome-pl-base  2.3  extracted
2/language-pack-gnome-pl  0  extracted
2/language-pack-gnome-pt-base  4.4  extracted
2/language-pack-gnome-pt  0  extracted
2/language-pack-gnome-ro-base  1.9  extracted
2/language-pack-gnome-ro  0  extracted
2/language-pack-gnome-ru-base  2.1  extracted
2/language-pack-gnome-ru  0  extracted
2/language-pack-gnome-si-base  .6  extracted
2/language-pack-gnome-si  .7  extracted
2/language-pack-gnome-sk-base  1.7  extracted
2/language-pack-gnome-sk  0  extracted
2/language-pack-gnome-sl-base  2.0  extracted
2/language-pack-gnome-sl  0  extracted
2/language-pack-gnome-sq-base  1.1  extracted
2/language-pack-gnome-sq  0  extracted
2/language-pack-gnome-sr-base  3.7  extracted
2/language-pack-gnome-sr  0  extracted
2/language-pack-gnome-sv-base  2.9  extracted
2/language-pack-gnome-sv  0  extracted
2/language-pack-gnome-szl-base  .5  extracted
2/language-pack-gnome-szl  0  extracted
2/language-pack-gnome-ta-base  1.2  extracted
2/language-pack-gnome-ta  0  extracted
2/language-pack-gnome-te-base  1.4  extracted
2/language-pack-gnome-te  0  extracted
2/language-pack-gnome-tg-base  .7  extracted
2/language-pack-gnome-tg  0  extracted
2/language-pack-gnome-th-base  1.3  extracted
2/language-pack-gnome-th  0  extracted
2/language-pack-gnome-tr-base  1.8  extracted
2/language-pack-gnome-tr  0  extracted
2/language-pack-gnome-ug-base  1.3  extracted
2/language-pack-gnome-ug  0  extracted
2/language-pack-gnome-uk-base  2.1  extracted
2/language-pack-gnome-uk  0  extracted
2/language-pack-gnome-vi-base  1.5  extracted
2/language-pack-gnome-vi  0  extracted
2/language-pack-gnome-xh-base  .5  extracted
2/language-pack-gnome-xh  0  extracted
2/language-pack-gnome-zh-hans-base  2.1  extracted
2/language-pack-gnome-zh-hans  0  extracted
2/language-pack-gnome-zh-hant-base  3.0  extracted
2/language-pack-gnome-zh-hant  0  extracted
2/language-pack-gu-base  .3  extracted
2/language-pack-gu  0  extracted
2/language-pack-he-base  .7  extracted
2/language-pack-he  0  extracted
2/language-pack-hi-base  .3  extracted
2/language-pack-hi  0  extracted
2/language-pack-hr-base  1.6  extracted
2/language-pack-hr  0  extracted
2/language-pack-hu-base  1.4  extracted
2/language-pack-hu  0  extracted
2/language-pack-ia-base  .4  extracted
2/language-pack-ia  0  extracted
2/language-pack-id-base  2.5  extracted
2/language-pack-id  0  extracted
2/language-pack-is-base  .6  extracted
2/language-pack-is  0  extracted
2/language-pack-it-base  2.8  extracted
2/language-pack-it  0  extracted
2/language-pack-ja-base  2.4  extracted
2/language-pack-ja  0  extracted
2/language-pack-ka-base  .5  extracted
2/language-pack-kab-base  .4  extracted
2/language-pack-kab  0  extracted
2/language-pack-ka  0  extracted
2/language-pack-kk-base  .3  extracted
2/language-pack-kk  0  extracted
2/language-pack-km-base  1.1  extracted
2/language-pack-km  0  extracted
2/language-pack-kn-base  .3  extracted
2/language-pack-kn  0  extracted
2/language-pack-ko-base  2.0  extracted
2/language-pack-ko  0  extracted
2/language-pack-ku-base  .7  extracted
2/language-pack-ku  0  extracted
2/language-pack-lt-base  .8  extracted
2/language-pack-lt  0  extracted
2/language-pack-lv-base  .7  extracted
2/language-pack-lv  0  extracted
2/language-pack-mk-base  .1  extracted
2/language-pack-mk  0  extracted
2/language-pack-ml-base  .2  extracted
2/language-pack-ml  0  extracted
2/language-pack-mr-base  .6  extracted
2/language-pack-mr  0  extracted
2/language-pack-ms-base  2.2  extracted
2/language-pack-ms  0  extracted
2/language-pack-my-base  .8  extracted
2/language-pack-my  0  extracted
2/language-pack-nb-base  1.2  extracted
2/language-pack-nb  0  extracted
2/language-pack-nds-base  .1  extracted
2/language-pack-nds  0  extracted
2/language-pack-ne-base  .5  extracted
2/language-pack-ne  0  extracted
2/language-pack-nl-base  2.0  extracted
2/language-pack-nl  0  extracted
2/language-pack-nn-base  .4  extracted
2/language-pack-nn  0  extracted
2/language-pack-oc-base  2.4  extracted
2/language-pack-oc  0  extracted
2/language-pack-or-base  .1  extracted
2/language-pack-or  0  extracted
2/language-pack-pa-base  .3  extracted
2/language-pack-pa  0  extracted
2/language-pack-pl-base  2.3  extracted
2/language-pack-pl  0  extracted
2/language-pack-pt-base  5.9  extracted
2/language-pack-pt  0  extracted
2/language-pack-ro-base  1.6  extracted
2/language-pack-ro  0  extracted
2/language-pack-ru-base  3.3  extracted
2/language-pack-ru  0  extracted
2/language-pack-si-base  .3  extracted
2/language-pack-si  .1  extracted
2/language-pack-sk-base  1.4  extracted
2/language-pack-sk  0  extracted
2/language-pack-sl-base  1.4  extracted
2/language-pack-sl  0  extracted
2/language-pack-sq-base  2.1  extracted
2/language-pack-sq  0  extracted
2/language-pack-sr-base  2.1  extracted
2/language-pack-sr  0  extracted
2/language-pack-sv-base  3.1  extracted
2/language-pack-sv  0  extracted
2/language-pack-szl-base  0  extracted
2/language-pack-szl  0  extracted
2/language-pack-ta-base  .4  extracted
2/language-pack-ta  0  extracted
2/language-pack-te-base  .3  extracted
2/language-pack-te  0  extracted
2/language-pack-tg-base  .2  extracted
2/language-pack-tg  0  extracted
2/language-pack-th-base  .6  extracted
2/language-pack-th  0  extracted
2/language-pack-tr-base  2.8  extracted
2/language-pack-tr  0  extracted
2/language-pack-ug-base  1.9  extracted
2/language-pack-ug  0  extracted
2/language-pack-uk-base  3.7  extracted
2/language-pack-uk  0  extracted
2/language-pack-vi-base  1.9  extracted
2/language-pack-vi  0  extracted
2/language-pack-xh-base  0  extracted
2/language-pack-xh  0  extracted
2/language-pack-zh-hans-base  2.8  extracted
2/language-pack-zh-hans  0  extracted
2/language-pack-zh-hant-base  2.6  extracted
2/language-pack-zh-hant  0  extracted
2/language-selector  .2  extracted
2/laptop-detect  0  extracted
2/lcms2  7.0  extracted
2/ldb  1.6  extracted
2/less  .3  extracted
2/linux-atm  1.2  extracted
2/lirc  2.6  extracted
2/lmdb  .1  extracted
2/lua5.3  .2  extracted
2/lz4  .3  extracted
2/lzo2  .5  extracted
2/mail-spf-perl  .1  extracted
2/marisa  .1  extracted
2/mecab  1.3  extracted
2/mesa  27.5  extracted
2/mhash  .5  extracted
2/mpclib3  .8  extracted
2/mpdecimal  2.4  extracted
2/mpfr4  1.4  extracted
2/mpg123  1.0  extracted
2/mtdev  .3  extracted
2/multipath-tools  .5  extracted
2/ncurses  3.4  extracted
2/ndctl  .3  extracted
2/net-snmp  3.4  extracted
2/nettle  2.2  extracted
2/newt  .1  extracted
2/nfs-utils  .7  extracted
2/nghttp2  4.3  extracted
2/node-jquery  .3  extracted
2/npth  .2  extracted
2/nspr  1.0  extracted
2/nss-mdns  .3  extracted
2/numactl  .1  extracted
2/openldap  5.5  extracted
2/openoffice.org-hyphenation  .1  extracted
2/openoffice.org-hyphenation-pl  0  extracted
2/pacemaker  4.9  extracted
2/php8.1  11.2  extracted
2/php-defaults  0  extracted
2/postgresql-14  27.7  extracted
2/readline  2.8  extracted
2/samba  11.9  extracted
2/sphinx  6.3  extracted
2/sssd  7.2  extracted
2/syslinux  3.0  extracted
2/systemd  10.3  extracted
2/texinfo  4.7  extracted
2/texlive-bin  21.4  extracted
2/underscore  .2  extracted
2/v4l-utils  2.0  extracted
2/xz-utils  1.1  extracted
2/zlib  .4  extracted
2/a52dec  .2  extracted
2/akonadi-calendar  .3  extracted
2/akonadi-contacts  .4  extracted
2/akonadi-mime  .1  extracted
2/akonadi-notes  0  extracted
2/animal-sniffer  0  extracted
2/ann  .8  extracted
2/antlr-maven-plugin  0  extracted
2/aom  4.5  extracted
2/apache-log4j1.2  .5  extracted
2/apache-log4j2  1.2  extracted
2/apache-pom  0  extracted
2/apiguardian  0  extracted
2/args4j  0  extracted
2/aribb24  0  extracted
2/asm  .5  extracted
2/asmtools  .1  extracted
2/assertj-core  .3  extracted
2/atinject-jsr330  0  extracted
2/avalon-framework  0  extracted
2/axis  5.0  extracted
2/backbone  5.4  extracted
2/batik  4.0  extracted
2/bcel  .6  extracted
2/bindex  0  extracted
2/bluez-qt  .1  extracted
2/bouncycastle  4.0  extracted
2/build-helper-maven-plugin  0  extracted
2/byte-buddy  .8  extracted
2/c3p0  .3  extracted
2/carrotsearch-hppc  .2  extracted
2/carrotsearch-randomizedtesting  .2  extracted
2/castor  4.7  extracted
2/cdi-api  0  extracted
2/cecil  .2  extracted
2/cglib  .1  extracted
2/chromaprint  1.5  extracted
2/classmate  0  extracted
2/classycle  0  extracted
2/clutter-imcontext  0  extracted
2/codemirror-js  1.1  extracted
2/codenarc  1.0  extracted
2/commons-beanutils  .2  extracted
2/commons-configuration  .5  extracted
2/commons-csv  1.9  extracted
2/commons-exec  .1  extracted
2/commons-httpclient  1.8  extracted
2/commons-io  .4  extracted
2/commons-jci  .1  extracted
2/commons-math3  2.4  extracted
2/commons-parent  0  extracted
2/commons-pool2  .2  extracted
2/commons-pool  .3  extracted
2/commons-vfs  .2  extracted
2/compress-lzf  1.6  extracted
2/conversant-disruptor  .1  extracted
2/cppunit  .7  extracted
2/cross-toolchain-base-ports  1.4  extracted
2/cunit  .7  extracted
2/curvesapi  .1  extracted
2/d3  2.8  extracted
2/d3-format  0  extracted
2/dav1d  .6  extracted
2/dbus-c++  .4  extracted
2/dd-plist  0  extracted
2/dh-make-perl  .1  extracted
2/disruptor  .1  extracted
2/dnprogs  .6  extracted
2/dom4j  .3  extracted
2/double-conversion  6.7  extracted
2/doxia  .5  extracted
2/doxia-sitetools  .2  extracted
2/dropwizard-metrics  .5  extracted
2/dtd-parser  0  extracted
2/easymock  .1  extracted
2/ecj  2.7  extracted
2/eclipse-emf  4.4  extracted
2/eclipse-jdt-core  6.8  extracted
2/eclipse-jdt-debug  1.2  extracted
2/eclipse-jdt-ui  5.5  extracted
2/eclipselink  3.3  extracted
2/eclipselink-jpa-2.1-spec  .1  extracted
2/eclipse-platform-debug  1.4  extracted
2/eclipse-platform-resources  .7  extracted
2/eclipse-platform-runtime  .4  extracted
2/eclipse-platform-team  4.3  extracted
2/eclipse-platform-text  1.2  extracted
2/eclipse-platform-ua  4.4  extracted
2/eclipse-platform-ui  5.5  extracted
2/ehcache  .6  extracted
2/eigen3  2.0  extracted
2/el-api  0  extracted
2/equinox-bundles  .9  extracted
2/equinox-framework  1.0  extracted
2/equinox-p2  1.4  extracted
2/excalibur-logger  0  extracted
2/excalibur-logkit  0  extracted
2/exec-maven-plugin  0  extracted
2/explorercanvas  0  extracted
2/fastinfoset  .9  extracted
2/faudio  .4  extracted
2/felix-bundlerepository  .1  extracted
2/felix-framework  .3  extracted
2/felix-gogo-runtime  0  extracted
2/felix-osgi-obr  0  extracted
2/felix-resolver  .1  extracted
2/felix-shell  0  extracted
2/felix-utils  0  extracted
2/fest-assert  .3  extracted
2/fest-test  0  extracted
2/fest-util  0  extracted
2/ffms2  .1  extracted
2/findbugs  1.9  extracted
2/flot  .7  extracted
2/fmtlib  .3  extracted
2/game-music-emu  .2  extracted
2/ganymed-ssh2  .1  extracted
2/gcc-10-cross  .1  extracted
2/geronimo-annotation-1.3-spec  0  extracted
2/geronimo-commonj-spec  0  extracted
2/geronimo-concurrent-1.0-spec  0  extracted
2/geronimo-ejb-3.2-spec  0  extracted
2/geronimo-interceptor-3.0-spec  0  extracted
2/geronimo-j2ee-connector-1.5-spec  0  extracted
2/geronimo-jacc-1.1-spec  0  extracted
2/geronimo-jcache-1.0-spec  0  extracted
2/geronimo-jms-1.1-spec  0  extracted
2/geronimo-jpa-2.0-spec  0  extracted
2/geronimo-jta-1.2-spec  0  extracted
2/geronimo-osgi-support  0  extracted
2/geronimo-validation-1.0-spec  0  extracted
2/geronimo-validation-1.1-spec  0  extracted
2/gmetrics  .2  extracted
2/gpac  5.5  extracted
2/gsl  6.6  extracted
2/gtkmm2.4  11.4  extracted
2/gts  .8  extracted
2/guava-libraries  3.1  extracted
2/guice  .4  extracted
2/h2database  2.1  extracted
2/hawtjni  1.3  extracted
2/hesiod  .3  extracted
2/hessian  0  extracted
2/hikaricp  .1  extracted
2/hsqldb1.8.0  2.8  extracted
2/hsqldb  3.3  extracted
2/httpcomponents-asyncclient  0  extracted
2/httpcomponents-client  .6  extracted
2/httpcomponents-core  .3  extracted
2/httpunit  .4  extracted
2/hwloc  6.5  extracted
2/icon-naming-utils  0  extracted
2/icoutils  .5  extracted
2/icu4j  18.8  extracted
2/imagemagick  9.2  extracted
2/imlib2  .4  extracted
2/inetutils  1.5  extracted
2/inkscape  32.6  extracted
2/intel-gmmlib  .4  extracted
2/intel-gpu-tools  1.5  extracted
2/intellij-annotations  0  extracted
2/intel-media-driver  7.2  extracted
2/intel-vaapi-driver  .9  extracted
2/intltool  .1  extracted
2/inxi  .5  extracted
2/ionit  0  extracted
2/ipython  5.4  extracted
2/ipywidgets  1.0  extracted
2/isorelax  0  extracted
2/isort  0  extracted
2/ispell  .6  extracted
2/istack-commons  0  extracted
2/itstool  .1  extracted
2/ivy-debian-helper  0  extracted
2/ivy  .4  extracted
2/ivyplusplus  0  extracted
2/jack-audio-connection-kit  .3  extracted
2/jackrabbit  3.2  extracted
2/jackson-annotations  0  extracted
2/jackson-core  .3  extracted
2/jackson-databind  1.0  extracted
2/jackson-dataformat-smile  0  extracted
2/jackson-dataformat-xml  .1  extracted
2/jackson-dataformat-yaml  0  extracted
2/jackson-module-jaxb-annotations  0  extracted
2/janino  .8  extracted
2/jansi  .1  extracted
2/jansi-native  0  extracted
2/jargs  0  extracted
2/jarjar  0  extracted
2/jarjar-maven-plugin  0  extracted
2/jatl  0  extracted
2/javabeans-activation-framework  .6  extracted
2/javacc4  .1  extracted
2/javacc  .6  extracted
2/javacc-maven-plugin  0  extracted
2/java-comment-preprocessor  2.4  extracted
2/javahelp2  .3  extracted
2/javamail  .6  extracted
2/javassist  .3  extracted
2/javatools  0  extracted
2/java-wrappers  0  extracted
2/jaxb-api  .1  extracted
2/jaxb  1.4  extracted
2/jaxrpc-api  0  extracted
2/jaxrs-api  .1  extracted
2/jaxws-api  0  extracted
2/jayway-jsonpath  0  extracted
2/jboss-bridger  0  extracted
2/jboss-jdeparser2  0  extracted
2/jboss-logging  0  extracted
2/jboss-logging-tools  .2  extracted
2/jboss-logmanager  .2  extracted
2/jboss-modules  .2  extracted
2/jcifs  .2  extracted
2/jcommander  0  extracted
2/jcsp  1.2  extracted
2/jctools  .1  extracted
2/jdependency  .2  extracted
2/jdupes  .1  extracted
2/jemalloc  .5  extracted
2/jengelman-shadow  .6  extracted
2/jeromq  .1  extracted
2/jetty9  9.4  extracted
2/jexcelapi  .8  extracted
2/jffi  .1  extracted
2/jflex  .7  extracted
2/jformatstring  0  extracted
2/jgit  1.8  extracted
2/jlex  0  extracted
2/jline2  0  extracted
2/jline3  .2  extracted
2/jline  .3  extracted
2/jmock2  .1  extracted
2/jmock  0  extracted
2/jnr-constants  0  extracted
2/jnr-enxio  0  extracted
2/jnr-ffi  .2  extracted
2/jnr-netdb  0  extracted
2/jnr-posix  .1  extracted
2/jnr-unixsocket  0  extracted
2/jnr-x86asm  .1  extracted
2/joda-convert  0  extracted
2/joptsimple  .1  extracted
2/jquery-goodies  1.1  extracted
2/jquery-tablesorter  .5  extracted
2/jquery-throttle-debounce  0  extracted
2/jquery-typeahead.js  .1  extracted
2/jqueryui  .7  extracted
2/jsch-agent-proxy  0  extracted
2/jsch  .1  extracted
2/json-simple  0  extracted
2/json-smart  0  extracted
2/jsoup  .4  extracted
2/jsp-api  0  extracted
